day,pH,conductivity,temperature,TDS,chloride,sulfate,magnesium,calcium,alkalinity,hardness
542,7.7543999999999995,1616.9999999999982,28.2,1077.9999999999989,129.35999999999984,115.49999999999987,101.63999999999989,277.1999999999997,508.1999999999994,378.8399999999996
543,7.7562,1622.249999999998,28.3,1081.4999999999986,129.77999999999986,115.87499999999986,101.96999999999989,278.0999999999997,509.8499999999994,380.0699999999996
544,7.757999999999999,1627.499999999998,28.4,1084.9999999999986,130.19999999999985,116.24999999999986,102.29999999999987,278.99999999999966,511.4999999999994,381.2999999999995
545,7.759799999999999,1632.7499999999977,28.5,1088.4999999999984,130.61999999999983,116.62499999999984,102.62999999999987,279.89999999999964,513.1499999999993,382.5299999999995
546,7.7616,1637.9999999999977,28.6,1091.9999999999984,131.03999999999982,116.99999999999984,102.95999999999985,280.7999999999996,514.7999999999993,383.7599999999995
547,7.763399999999999,1643.2499999999977,28.7,1095.4999999999984,131.4599999999998,117.37499999999983,103.28999999999985,281.6999999999996,516.4499999999992,384.98999999999944
548,7.765199999999999,1648.4999999999975,28.8,1098.9999999999984,131.8799999999998,117.74999999999982,103.61999999999985,282.59999999999957,518.0999999999992,386.2199999999994
549,7.7669999999999995,1653.7499999999975,28.9,1102.4999999999984,132.29999999999978,118.12499999999982,103.94999999999983,283.49999999999955,519.7499999999992,387.44999999999936
550,7.768799999999999,1658.9999999999973,29.0,1105.9999999999982,132.71999999999977,118.4999999999998,104.27999999999983,284.3999999999995,521.3999999999992,388.6799999999994
551,7.770599999999999,1664.2499999999973,29.1,1109.4999999999982,133.13999999999976,118.8749999999998,104.60999999999981,285.2999999999995,523.0499999999992,389.9099999999993
552,7.772399999999999,1669.499999999997,29.2,1112.999999999998,133.55999999999977,119.24999999999979,104.93999999999981,286.1999999999995,524.699999999999,391.1399999999993
553,7.774199999999999,1674.749999999997,29.3,1116.499999999998,133.97999999999976,119.62499999999979,105.26999999999981,287.09999999999945,526.349999999999,392.36999999999927
554,7.775999999999999,1679.9999999999968,29.4,1119.999999999998,134.39999999999975,119.99999999999977,105.5999999999998,287.99999999999943,527.999999999999,393.5999999999992
555,7.777799999999999,1685.2499999999968,29.5,1123.499999999998,134.81999999999974,120.37499999999977,105.9299999999998,288.8999999999994,529.649999999999,394.8299999999992
556,7.7795999999999985,1690.4999999999966,29.6,1126.9999999999977,135.23999999999972,120.74999999999976,106.25999999999979,289.79999999999944,531.2999999999989,396.05999999999926
557,7.781399999999999,1695.7499999999966,29.7,1130.4999999999977,135.6599999999997,121.12499999999974,106.58999999999978,290.6999999999994,532.9499999999989,397.28999999999917
558,7.783199999999999,1700.9999999999964,29.8,1133.9999999999975,136.0799999999997,121.49999999999974,106.91999999999977,291.5999999999994,534.5999999999989,398.5199999999992
559,7.784999999999999,1706.2499999999964,29.9,1137.4999999999975,136.49999999999972,121.87499999999973,107.24999999999977,292.4999999999994,536.2499999999989,399.74999999999915
560,7.786799999999999,1711.4999999999961,30.0,1140.9999999999975,136.9199999999997,122.24999999999973,107.57999999999976,293.39999999999935,537.8999999999988,400.9799999999991
561,7.788599999999999,1716.7499999999961,30.1,1144.4999999999975,137.3399999999997,122.62499999999972,107.90999999999976,294.29999999999933,539.5499999999987,402.20999999999907
562,7.790399999999999,1721.999999999996,30.2,1147.9999999999973,137.75999999999968,122.99999999999972,108.23999999999974,295.1999999999993,541.1999999999987,403.43999999999903
563,7.7921999999999985,1727.249999999996,30.3,1151.4999999999973,138.17999999999967,123.3749999999997,108.56999999999974,296.0999999999993,542.8499999999987,404.66999999999905
564,7.793999999999999,1732.4999999999957,30.4,1154.999999999997,138.59999999999965,123.74999999999969,108.89999999999974,296.99999999999926,544.4999999999986,405.899999999999
565,7.795799999999999,1737.7499999999957,30.5,1158.499999999997,139.01999999999964,124.12499999999969,109.22999999999972,297.89999999999924,546.1499999999986,407.129999999999
566,7.797599999999998,1742.9999999999955,30.6,1161.999999999997,139.43999999999963,124.49999999999967,109.55999999999972,298.7999999999992,547.7999999999986,408.35999999999893
567,7.799399999999999,1748.2499999999955,30.7,1165.499999999997,139.85999999999962,124.87499999999967,109.8899999999997,299.6999999999992,549.4499999999986,409.5899999999989
568,7.5600000000000005,1050.0,30.8,700.0,84.0,75.0,66.0,180.0,330.0,246.0
569,7.5618,1055.25,30.9,703.5,84.42,75.375,66.33,180.9,331.65000000000003,247.23000000000002
570,7.5636,1060.5,28.0,707.0,84.84,75.75,66.66000000000001,181.8,333.3,248.46000000000004
571,7.5654,1065.7500000000002,28.1,710.5000000000001,85.26,76.12500000000001,66.99000000000001,182.70000000000002,334.95000000000005,249.69000000000003
572,7.567200000000001,1071.0000000000002,28.2,714.0000000000001,85.68,76.50000000000001,67.32000000000001,183.60000000000002,336.6000000000001,250.92000000000002
573,7.569,1076.2500000000002,28.3,717.5000000000001,86.10000000000002,76.87500000000001,67.65000000000002,184.50000000000003,338.25000000000006,252.15000000000003
574,7.5708,1081.5000000000002,28.4,721.0000000000001,86.52000000000002,77.25000000000001,67.98000000000002,185.40000000000003,339.9000000000001,253.38000000000005
575,7.5726,1086.7500000000002,28.5,724.5000000000001,86.94000000000003,77.62500000000003,68.31000000000002,186.30000000000004,341.55000000000007,254.61000000000007
576,7.574400000000001,1092.0000000000005,28.6,728.0000000000003,87.36000000000003,78.00000000000003,68.64000000000001,187.20000000000005,343.2000000000001,255.84000000000006
577,7.5762,1097.2500000000005,28.7,731.5000000000003,87.78000000000003,78.37500000000003,68.97000000000003,188.10000000000008,344.85000000000014,257.0700000000001
578,7.578,1102.5000000000005,28.8,735.0000000000003,88.20000000000003,78.75000000000003,69.30000000000003,189.00000000000009,346.5000000000001,258.3000000000001
579,7.5798000000000005,1107.7500000000005,28.9,738.5000000000003,88.62000000000003,79.12500000000003,69.63000000000002,189.9000000000001,348.15000000000015,259.5300000000001
580,7.5816,1113.0000000000005,29.0,742.0000000000003,89.04000000000005,79.50000000000004,69.96000000000004,190.8000000000001,349.8000000000002,260.7600000000001
581,7.5834,1118.2500000000005,29.1,745.5000000000003,89.46000000000005,79.87500000000004,70.29000000000003,191.7000000000001,351.45000000000016,261.9900000000001
582,7.5852,1123.5000000000007,29.2,749.0000000000005,89.88000000000005,80.25000000000004,70.62000000000003,192.6000000000001,353.1000000000002,263.22000000000014
583,7.587000000000001,1128.7500000000007,29.3,752.5000000000005,90.30000000000005,80.62500000000004,70.95000000000005,193.5000000000001,354.7500000000002,264.45000000000016
584,7.5888,1134.0000000000007,29.4,756.0000000000005,90.72000000000006,81.00000000000006,71.28000000000004,194.40000000000012,356.4000000000002,265.6800000000002
585,7.5906,1139.2500000000007,29.5,759.5000000000005,91.14000000000006,81.37500000000006,71.61000000000004,195.30000000000013,358.05000000000024,266.9100000000002
586,7.5924000000000005,1144.5000000000007,29.6,763.0000000000005,91.56000000000006,81.75000000000006,71.94000000000005,196.20000000000013,359.7000000000003,268.1400000000002
587,7.594200000000001,1149.750000000001,29.7,766.5000000000006,91.98000000000006,82.12500000000006,72.27000000000005,197.10000000000014,361.35000000000025,269.3700000000002
588,7.596,1155.000000000001,29.8,770.0000000000006,92.40000000000006,82.50000000000006,72.60000000000005,198.00000000000014,363.0000000000003,270.6000000000002
589,7.5978,1160.250000000001,29.9,773.5000000000006,92.82000000000008,82.87500000000007,72.93000000000006,198.90000000000015,364.65000000000026,271.8300000000002
590,7.599600000000001,1165.500000000001,30.0,777.0000000000006,93.24000000000008,83.25000000000007,73.26000000000006,199.80000000000015,366.3000000000003,273.06000000000023
591,7.601400000000001,1170.750000000001,30.1,780.5000000000006,93.66000000000008,83.62500000000007,73.59000000000006,200.70000000000016,367.95000000000033,274.2900000000002
592,7.6032,1176.0000000000011,30.2,784.0000000000008,94.08000000000008,84.00000000000007,73.92000000000007,201.6000000000002,369.6000000000003,275.52000000000027
593,7.605,1181.2500000000011,30.3,787.5000000000008,94.50000000000009,84.37500000000007,74.25000000000007,202.5000000000002,371.25000000000034,276.7500000000003
594,7.606800000000001,1186.5000000000011,30.4,791.0000000000008,94.92000000000009,84.75000000000009,74.58000000000007,203.4000000000002,372.9000000000004,277.98000000000025
595,7.608600000000001,1191.7500000000011,30.5,794.5000000000008,95.34000000000009,85.12500000000009,74.91000000000007,204.3000000000002,374.55000000000035,279.21000000000026
596,7.6104,1197.0000000000011,30.6,798.0000000000008,95.7600000000001,85.50000000000009,75.24000000000008,205.20000000000022,376.2000000000004,280.4400000000003
597,7.6122000000000005,1202.2500000000014,30.7,801.5000000000009,96.1800000000001,85.87500000000009,75.57000000000008,206.10000000000022,377.8500000000004,281.6700000000003
598,7.614000000000001,1207.5000000000014,30.8,805.0000000000009,96.60000000000011,86.2500000000001,75.90000000000008,207.00000000000023,379.5000000000004,282.9000000000003
599,7.615800000000001,1212.7500000000014,30.9,808.5000000000009,97.02000000000011,86.6250000000001,76.23000000000009,207.90000000000023,381.15000000000043,284.13000000000034
600,7.6176,1218.0000000000014,28.0,812.0000000000009,97.44000000000011,87.0000000000001,76.56000000000009,208.80000000000024,382.8000000000004,285.36000000000035
601,7.619400000000001,1223.2500000000014,28.1,815.5000000000009,97.86000000000011,87.3750000000001,76.89000000000009,209.70000000000024,384.45000000000044,286.5900000000003
602,7.621200000000001,1228.5000000000016,28.2,819.000000000001,98.28000000000011,87.7500000000001,77.2200000000001,210.60000000000025,386.1000000000005,287.82000000000033
603,7.623000000000001,1233.7500000000016,28.3,822.500000000001,98.70000000000012,88.12500000000011,77.5500000000001,211.50000000000026,387.75000000000045,289.05000000000035
604,7.6248000000000005,1239.0000000000016,28.4,826.000000000001,99.12000000000012,88.50000000000011,77.8800000000001,212.40000000000026,389.4000000000005,290.28000000000037
605,7.626600000000001,1244.2500000000016,28.5,829.500000000001,99.54000000000013,88.87500000000011,78.21000000000011,213.30000000000027,391.0500000000005,291.5100000000004
606,7.628400000000001,1249.5000000000016,28.6,833.000000000001,99.96000000000014,89.25000000000011,78.5400000000001,214.20000000000027,392.7000000000005,292.74000000000035
607,7.6302,1254.7500000000016,28.7,836.500000000001,100.38000000000014,89.62500000000013,78.8700000000001,215.10000000000028,394.35000000000053,293.97000000000037
608,7.632000000000001,1260.0000000000018,28.8,840.0000000000013,100.80000000000014,90.00000000000013,79.2000000000001,216.00000000000028,396.00000000000057,295.2000000000004
609,7.633800000000001,1265.2500000000018,28.9,843.5000000000013,101.22000000000014,90.37500000000013,79.53000000000011,216.90000000000032,397.65000000000055,296.4300000000004
610,7.635600000000001,1270.5000000000018,29.0,847.0000000000013,101.64000000000014,90.75000000000013,79.86000000000011,217.80000000000032,399.3000000000006,297.6600000000004
611,7.6374,1275.7500000000018,29.1,850.5000000000013,102.06000000000014,91.12500000000013,80.19000000000011,218.70000000000033,400.9500000000006,298.89000000000044
612,7.639200000000001,1281.0000000000018,29.2,854.0000000000013,102.48000000000016,91.50000000000014,80.52000000000012,219.60000000000034,402.6000000000006,300.12000000000046
613,7.641000000000001,1286.250000000002,29.3,857.5000000000014,102.90000000000016,91.87500000000014,80.85000000000012,220.50000000000034,404.2500000000006,301.3500000000005
614,7.642800000000001,1291.500000000002,29.4,861.0000000000014,103.32000000000016,92.25000000000014,81.18000000000012,221.40000000000035,405.9000000000006,302.5800000000005
615,7.6446000000000005,1296.750000000002,29.5,864.5000000000014,103.74000000000017,92.62500000000014,81.51000000000013,222.30000000000035,407.55000000000064,303.8100000000005
616,7.646400000000001,1302.000000000002,29.6,868.0000000000014,104.16000000000017,93.00000000000014,81.84000000000013,223.20000000000036,409.20000000000067,305.0400000000005
617,7.648200000000001,1307.250000000002,29.7,871.5000000000014,104.58000000000017,93.37500000000016,82.17000000000013,224.10000000000036,410.85000000000065,306.2700000000005
618,7.650000000000001,1312.5000000000023,29.8,875.0000000000015,105.00000000000017,93.75000000000016,82.50000000000014,225.00000000000037,412.5000000000007,307.5000000000005
619,7.651800000000001,1317.7500000000023,29.9,878.5000000000015,105.42000000000017,94.12500000000016,82.83000000000014,225.90000000000038,414.1500000000007,308.73000000000053
620,7.653600000000001,1323.0000000000023,30.0,882.0000000000015,105.84000000000017,94.50000000000016,83.16000000000014,226.80000000000038,415.8000000000007,309.9600000000005
621,7.655400000000001,1328.2500000000023,30.1,885.5000000000015,106.26000000000019,94.87500000000017,83.49000000000015,227.7000000000004,417.4500000000007,311.1900000000005
622,7.657200000000001,1333.5000000000023,30.2,889.0000000000015,106.68000000000019,95.25000000000017,83.82000000000015,228.6000000000004,419.10000000000076,312.4200000000005
623,7.659000000000001,1338.7500000000025,30.3,892.5000000000017,107.1000000000002,95.62500000000017,84.15000000000015,229.5000000000004,420.75000000000074,313.65000000000055
624,7.660800000000001,1344.0000000000025,30.4,896.0000000000017,107.5200000000002,96.00000000000017,84.48000000000016,230.40000000000043,422.4000000000008,314.88000000000056
625,7.662600000000001,1349.2500000000025,30.5,899.5000000000017,107.9400000000002,96.37500000000017,84.81000000000016,231.30000000000044,424.0500000000008,316.1100000000006
626,7.664400000000001,1354.5000000000025,30.6,903.0000000000017,108.3600000000002,96.75000000000018,85.14000000000016,232.20000000000044,425.7000000000008,317.3400000000006
627,7.666200000000001,1359.7500000000025,30.7,906.5000000000017,108.7800000000002,97.12500000000018,85.47000000000016,233.10000000000045,427.3500000000008,318.5700000000006
628,7.668000000000001,1365.0000000000025,30.8,910.0000000000017,109.20000000000022,97.50000000000018,85.80000000000017,234.00000000000045,429.0000000000008,319.80000000000064
629,7.669800000000001,1370.2500000000027,30.9,913.5000000000018,109.62000000000022,97.87500000000018,86.13000000000017,234.90000000000046,430.65000000000083,321.03000000000065
630,7.6716000000000015,1375.5000000000027,28.0,917.0000000000018,110.04000000000022,98.2500000000002,86.46000000000016,235.80000000000047,432.30000000000086,322.2600000000006
631,7.673400000000001,1380.7500000000027,28.1,920.5000000000018,110.46000000000022,98.6250000000002,86.79000000000018,236.70000000000047,433.95000000000084,323.49000000000063
632,7.675200000000001,1386.0000000000027,28.2,924.0000000000018,110.88000000000022,99.0000000000002,87.12000000000018,237.60000000000048,435.6000000000009,324.72000000000065
633,7.677000000000001,1391.2500000000027,28.3,927.5000000000018,111.30000000000022,99.3750000000002,87.45000000000017,238.50000000000048,437.2500000000009,325.95000000000067
634,7.678800000000001,1396.500000000003,28.4,931.0000000000019,111.72000000000023,99.7500000000002,87.78000000000019,239.4000000000005,438.9000000000009,327.1800000000007
635,7.680600000000001,1401.7500000000027,28.5,934.5000000000018,112.14000000000021,100.1250000000002,88.11000000000017,240.30000000000047,440.55000000000086,328.41000000000065
636,7.682400000000001,1407.0000000000027,28.6,938.0000000000018,112.56000000000022,100.50000000000018,88.44000000000017,241.20000000000044,442.20000000000084,329.6400000000006
637,7.684200000000001,1412.2500000000025,28.7,941.5000000000017,112.9800000000002,100.87500000000018,88.77000000000015,242.10000000000042,443.8500000000008,330.8700000000006
638,7.686000000000001,1417.5000000000025,28.8,945.0000000000017,113.40000000000019,101.25000000000017,89.10000000000015,243.00000000000043,445.50000000000074,332.1000000000006
639,7.687800000000001,1422.7500000000023,28.9,948.5000000000015,113.82000000000019,101.62500000000017,89.43000000000015,243.9000000000004,447.1500000000007,333.33000000000055
640,7.689600000000001,1428.0000000000023,29.0,952.0000000000015,114.24000000000018,102.00000000000016,89.76000000000013,244.80000000000038,448.8000000000007,334.5600000000005
641,7.691400000000001,1433.250000000002,29.1,955.5000000000014,114.66000000000017,102.37500000000014,90.09000000000013,245.70000000000036,450.45000000000067,335.7900000000005
642,7.693200000000001,1438.500000000002,29.2,959.0000000000014,115.08000000000015,102.75000000000014,90.42000000000013,246.60000000000034,452.10000000000065,337.02000000000044
643,7.695000000000001,1443.7500000000018,29.3,962.5000000000013,115.50000000000014,103.12500000000013,90.75000000000011,247.5000000000003,453.75000000000057,338.25000000000045
644,7.6968000000000005,1449.0000000000018,29.4,966.0000000000013,115.92000000000014,103.50000000000013,91.08000000000011,248.4000000000003,455.40000000000055,339.4800000000004
645,7.698600000000001,1454.2500000000016,29.5,969.500000000001,116.34000000000013,103.87500000000011,91.41000000000011,249.3000000000003,457.0500000000005,340.7100000000004
646,7.700400000000001,1459.5000000000016,29.6,973.000000000001,116.76000000000012,104.25000000000011,91.7400000000001,250.20000000000027,458.7000000000005,341.9400000000004
647,7.7022,1464.7500000000014,29.7,976.5000000000009,117.18000000000012,104.6250000000001,92.07000000000009,251.10000000000025,460.3500000000004,343.17000000000036
648,7.704000000000001,1470.0000000000014,29.8,980.0000000000009,117.60000000000011,105.0000000000001,92.40000000000008,252.00000000000023,462.0000000000004,344.4000000000003
649,7.705800000000001,1475.2500000000011,29.9,983.5000000000008,118.0200000000001,105.37500000000009,92.73000000000008,252.9000000000002,463.6500000000004,345.6300000000003
650,7.7076,1480.5000000000011,30.0,987.0000000000008,118.44000000000008,105.75000000000007,93.06000000000007,253.80000000000018,465.30000000000035,346.86000000000024
651,7.7094000000000005,1485.750000000001,30.1,990.5000000000006,118.86000000000007,106.12500000000007,93.39000000000006,254.70000000000016,466.95000000000033,348.0900000000002
652,7.711200000000001,1491.000000000001,30.2,994.0000000000006,119.28000000000007,106.50000000000006,93.72000000000006,255.60000000000014,468.60000000000025,349.32000000000016
653,7.713,1496.2500000000007,30.3,997.5000000000005,119.70000000000006,106.87500000000006,94.05000000000004,256.5000000000001,470.2500000000002,350.5500000000002
654,7.7148,1501.5000000000007,30.4,1001.0000000000005,120.12000000000005,107.25000000000004,94.38000000000004,257.4000000000001,471.9000000000002,351.78000000000014
655,7.716600000000001,1506.7500000000005,30.5,1004.5000000000003,120.54000000000005,107.62500000000004,94.71000000000004,258.30000000000007,473.5500000000002,353.0100000000001
656,7.7184,1512.0000000000005,30.6,1008.0000000000003,120.96000000000004,108.00000000000003,95.04000000000002,259.20000000000005,475.2000000000001,354.24000000000007
657,7.7202,1517.2500000000002,30.7,1011.5000000000001,121.38000000000002,108.37500000000003,95.37000000000002,260.1,476.8500000000001,355.47
658,7.722,1522.5000000000002,30.8,1015.0000000000001,121.80000000000001,108.75000000000001,95.70000000000002,261.00000000000006,478.50000000000006,356.70000000000005
659,7.723800000000001,1527.75,30.9,1018.5,122.22,109.125,96.03,261.90000000000003,480.15000000000003,357.93000000000006
660,7.7256,1533.0,28.0,1022.0,122.64,109.5,96.36,262.8,481.8,359.16
661,7.7274,1538.2499999999998,28.1,1025.4999999999998,123.05999999999999,109.87499999999999,96.69,263.7,483.44999999999993,360.39
662,7.7292000000000005,1543.4999999999998,28.2,1028.9999999999998,123.47999999999998,110.24999999999999,97.01999999999998,264.59999999999997,485.0999999999999,361.61999999999995
663,7.731,1548.7499999999995,28.3,1032.4999999999998,123.89999999999998,110.62499999999997,97.34999999999998,265.49999999999994,486.7499999999999,362.8499999999999
664,7.7328,1553.9999999999995,28.4,1035.9999999999998,124.31999999999996,110.99999999999997,97.67999999999996,266.3999999999999,488.39999999999986,364.07999999999987
665,7.7346,1559.2499999999993,28.5,1039.4999999999995,124.73999999999995,111.37499999999996,98.00999999999996,267.2999999999999,490.04999999999984,365.30999999999983
666,7.7364,1564.4999999999993,28.6,1042.9999999999995,125.15999999999994,111.74999999999994,98.33999999999996,268.1999999999999,491.69999999999976,366.53999999999985
667,7.7382,1569.749999999999,28.7,1046.4999999999993,125.57999999999993,112.12499999999994,98.66999999999994,269.09999999999985,493.34999999999974,367.7699999999998
668,7.74,1574.999999999999,28.8,1049.9999999999993,125.99999999999993,112.49999999999993,98.99999999999994,269.99999999999983,494.9999999999997,368.9999999999998
669,7.7418,1580.2499999999989,28.9,1053.4999999999993,126.41999999999992,112.87499999999993,99.32999999999993,270.8999999999998,496.6499999999997,370.22999999999973
670,7.7436,1585.4999999999989,29.0,1056.9999999999993,126.8399999999999,113.24999999999991,99.65999999999993,271.7999999999998,498.2999999999996,371.4599999999997
671,7.7454,1590.7499999999986,29.1,1060.499999999999,127.2599999999999,113.62499999999991,99.98999999999992,272.69999999999976,499.9499999999996,372.6899999999997
672,7.747199999999999,1595.9999999999986,29.2,1063.999999999999,127.6799999999999,113.9999999999999,100.31999999999991,273.59999999999974,501.59999999999957,373.9199999999996
673,7.749,1601.2499999999984,29.3,1067.4999999999989,128.09999999999988,114.37499999999989,100.6499999999999,274.4999999999998,503.24999999999955,375.1499999999997
674,7.7508,1606.4999999999984,29.4,1070.9999999999989,128.51999999999987,114.74999999999989,100.9799999999999,275.39999999999975,504.8999999999995,376.37999999999965
675,7.752599999999999,1611.7499999999982,29.5,1074.4999999999989,128.93999999999986,115.12499999999987,101.30999999999989,276.2999999999997,506.54999999999944,377.6099999999996
676,7.7543999999999995,1616.9999999999982,29.6,1077.9999999999989,129.35999999999984,115.49999999999987,101.63999999999989,277.1999999999997,508.1999999999994,378.8399999999996
677,7.7562,1622.249999999998,29.7,1081.4999999999986,129.77999999999986,115.87499999999986,101.96999999999989,278.0999999999997,509.8499999999994,380.0699999999996
678,7.757999999999999,1627.499999999998,29.8,1084.9999999999986,130.19999999999985,116.24999999999986,102.29999999999987,278.99999999999966,511.4999999999994,381.2999999999995
679,7.759799999999999,1632.7499999999977,29.9,1088.4999999999984,130.61999999999983,116.62499999999984,102.62999999999987,279.89999999999964,513.1499999999993,382.5299999999995
680,7.7616,1637.9999999999977,30.0,1091.9999999999984,131.03999999999982,116.99999999999984,102.95999999999985,280.7999999999996,514.7999999999993,383.7599999999995
681,7.763399999999999,1643.2499999999977,30.1,1095.4999999999984,131.4599999999998,117.37499999999983,103.28999999999985,281.6999999999996,516.4499999999992,384.98999999999944
682,7.765199999999999,1648.4999999999975,30.2,1098.9999999999984,131.8799999999998,117.74999999999982,103.61999999999985,282.59999999999957,518.0999999999992,386.2199999999994
683,7.7669999999999995,1653.7499999999975,30.3,1102.4999999999984,132.29999999999978,118.12499999999982,103.94999999999983,283.49999999999955,519.7499999999992,387.44999999999936
684,7.768799999999999,1658.9999999999973,30.4,1105.9999999999982,132.71999999999977,118.4999999999998,104.27999999999983,284.3999999999995,521.3999999999992,388.6799999999994
685,7.770599999999999,1664.2499999999973,30.5,1109.4999999999982,133.13999999999976,118.8749999999998,104.60999999999981,285.2999999999995,523.0499999999992,389.9099999999993
686,7.772399999999999,1669.499999999997,30.6,1112.999999999998,133.55999999999977,119.24999999999979,104.93999999999981,286.1999999999995,524.699999999999,391.1399999999993
687,7.774199999999999,1674.749999999997,30.7,1116.499999999998,133.97999999999976,119.62499999999979,105.26999999999981,287.09999999999945,526.349999999999,392.36999999999927
688,7.775999999999999,1679.9999999999968,30.8,1119.999999999998,134.39999999999975,119.99999999999977,105.5999999999998,287.99999999999943,527.999999999999,393.5999999999992
689,7.777799999999999,1685.2499999999968,30.9,1123.499999999998,134.81999999999974,120.37499999999977,105.9299999999998,288.8999999999994,529.649999999999,394.8299999999992
690,7.7795999999999985,1690.4999999999966,28.0,1126.9999999999977,135.23999999999972,120.74999999999976,106.25999999999979,289.79999999999944,531.2999999999989,396.05999999999926
691,7.781399999999999,1695.7499999999966,28.1,1130.4999999999977,135.6599999999997,121.12499999999974,106.58999999999978,290.6999999999994,532.9499999999989,397.28999999999917
692,7.783199999999999,1700.9999999999964,28.2,1133.9999999999975,136.0799999999997,121.49999999999974,106.91999999999977,291.5999999999994,534.5999999999989,398.5199999999992
693,7.784999999999999,1706.2499999999964,28.3,1137.4999999999975,136.49999999999972,121.87499999999973,107.24999999999977,292.4999999999994,536.2499999999989,399.74999999999915
694,7.786799999999999,1711.4999999999961,28.4,1140.9999999999975,136.9199999999997,122.24999999999973,107.57999999999976,293.39999999999935,537.8999999999988,400.9799999999991
695,7.788599999999999,1716.7499999999961,28.5,1144.4999999999975,137.3399999999997,122.62499999999972,107.90999999999976,294.29999999999933,539.5499999999987,402.20999999999907
696,7.790399999999999,1721.999999999996,28.6,1147.9999999999973,137.75999999999968,122.99999999999972,108.23999999999974,295.1999999999993,541.1999999999987,403.43999999999903
697,7.7921999999999985,1727.249999999996,28.7,1151.4999999999973,138.17999999999967,123.3749999999997,108.56999999999974,296.0999999999993,542.8499999999987,404.66999999999905
698,7.793999999999999,1732.4999999999957,28.8,1154.999999999997,138.59999999999965,123.74999999999969,108.89999999999974,296.99999999999926,544.4999999999986,405.899999999999
699,7.795799999999999,1737.7499999999957,28.9,1158.499999999997,139.01999999999964,124.12499999999969,109.22999999999972,297.89999999999924,546.1499999999986,407.129999999999
700,7.797599999999998,1742.9999999999955,29.0,1161.999999999997,139.43999999999963,124.49999999999967,109.55999999999972,298.7999999999992,547.7999999999986,408.35999999999893
701,7.799399999999999,1748.2499999999955,29.1,1165.499999999997,139.85999999999962,124.87499999999967,109.8899999999997,299.6999999999992,549.4499999999986,409.5899999999989
702,7.5600000000000005,1050.0,29.2,700.0,84.0,75.0,66.0,180.0,330.0,246.0
703,7.5618,1055.25,29.3,703.5,84.42,75.375,66.33,180.9,331.65000000000003,247.23000000000002
704,7.5636,1060.5,29.4,707.0,84.84,75.75,66.66000000000001,181.8,333.3,248.46000000000004
705,7.5654,1065.7500000000002,29.5,710.5000000000001,85.26,76.12500000000001,66.99000000000001,182.70000000000002,334.95000000000005,249.69000000000003
706,7.567200000000001,1071.0000000000002,29.6,714.0000000000001,85.68,76.50000000000001,67.32000000000001,183.60000000000002,336.6000000000001,250.92000000000002
707,7.569,1076.2500000000002,29.7,717.5000000000001,86.10000000000002,76.87500000000001,67.65000000000002,184.50000000000003,338.25000000000006,252.15000000000003
708,7.5708,1081.5000000000002,29.8,721.0000000000001,86.52000000000002,77.25000000000001,67.98000000000002,185.40000000000003,339.9000000000001,253.38000000000005
709,7.5726,1086.7500000000002,29.9,724.5000000000001,86.94000000000003,77.62500000000003,68.31000000000002,186.30000000000004,341.55000000000007,254.61000000000007
710,7.574400000000001,1092.0000000000005,30.0,728.0000000000003,87.36000000000003,78.00000000000003,68.64000000000001,187.20000000000005,343.2000000000001,255.84000000000006
711,7.5762,1097.2500000000005,30.1,731.5000000000003,87.78000000000003,78.37500000000003,68.97000000000003,188.10000000000008,344.85000000000014,257.0700000000001
712,7.578,1102.5000000000005,30.2,735.0000000000003,88.20000000000003,78.75000000000003,69.30000000000003,189.00000000000009,346.5000000000001,258.3000000000001
713,7.5798000000000005,1107.7500000000005,30.3,738.5000000000003,88.62000000000003,79.12500000000003,69.63000000000002,189.9000000000001,348.15000000000015,259.5300000000001
714,7.5816,1113.0000000000005,30.4,742.0000000000003,89.04000000000005,79.50000000000004,69.96000000000004,190.8000000000001,349.8000000000002,260.7600000000001
715,7.5834,1118.2500000000005,30.5,745.5000000000003,89.46000000000005,79.87500000000004,70.29000000000003,191.7000000000001,351.45000000000016,261.9900000000001
716,7.5852,1123.5000000000007,30.6,749.0000000000005,89.88000000000005,80.25000000000004,70.62000000000003,192.6000000000001,353.1000000000002,263.22000000000014
717,7.587000000000001,1128.7500000000007,30.7,752.5000000000005,90.30000000000005,80.62500000000004,70.95000000000005,193.5000000000001,354.7500000000002,264.45000000000016
718,7.5888,1134.0000000000007,30.8,756.0000000000005,90.72000000000006,81.00000000000006,71.28000000000004,194.40000000000012,356.4000000000002,265.6800000000002
719,7.5906,1139.2500000000007,30.9,759.5000000000005,91.14000000000006,81.37500000000006,71.61000000000004,195.30000000000013,358.05000000000024,266.9100000000002
720,7.5924000000000005,1144.5000000000007,28.0,763.0000000000005,91.56000000000006,81.75000000000006,71.94000000000005,196.20000000000013,359.7000000000003,268.1400000000002
721,7.594200000000001,1149.750000000001,28.1,766.5000000000006,91.98000000000006,82.12500000000006,72.27000000000005,197.10000000000014,361.35000000000025,269.3700000000002
722,7.596,1155.000000000001,28.2,770.0000000000006,92.40000000000006,82.50000000000006,72.60000000000005,198.00000000000014,363.0000000000003,270.6000000000002
